Ref,Val,Package,PosX,PosY,Rot,Side
"D97","D_Small","D_SOD-123",-417.957000,-110.807500,90.000000,bottom
"D98","D_Small","D_SOD-123",-417.957000,-91.757500,90.000000,bottom
"D99","D_Small","D_SOD-123",-417.957000,-72.707500,90.000000,bottom
"D100","D_Small","D_SOD-123",-441.960000,-46.356000,90.000000,bottom
"D101","D_Small","D_SOD-123",-437.007000,-72.707500,90.000000,bottom
"D102","D_Small","D_SOD-123",-437.007000,-91.757500,90.000000,bottom
"D103","D_Small","D_SOD-123",-449.326000,-100.964000,-90.000000,bottom
"D104","D_Small","D_SOD-123",-441.832000,-120.650000,90.000000,bottom
"D105","D_Small","D_SOD-123",-449.072000,-120.268000,-90.000000,bottom
"D109","D_Small","D_SOD-123",-446.532000,-82.232500,90.000000,bottom
"D110","D_Small","D_SOD-123",-450.596000,-63.118000,90.000000,bottom
"J1","Conn_01x04_MountingPin","JST_SH_SM04B-SRSS-TB_1x04-1MP_P1.00mm_Horizontal",-448.475750,-18.550750,0.000000,bottom
"R1","330","R_0805_2012Metric",-426.466000,-32.512000,-90.000000,bottom
"R2","22","R_0805_2012Metric",-442.317500,-22.860000,0.000000,bottom
"R3","10k","R_0805_2012Metric",-435.610000,-55.014500,90.000000,bottom
"R4","10k","R_0805_2012Metric",-417.171500,-35.814000,180.000000,bottom
"R5","22","R_0805_2012Metric",-442.364500,-24.892000,0.000000,bottom
"R6","22","R_0805_2012Metric",-413.512000,-22.352000,0.000000,bottom
"SW1","SW_Push","SKQG-1155865",-428.700000,-57.730000,180.000000,bottom
"U1","ATmega32U4-MU","atmega32u4-mu-and-au",-425.852000,-42.253250,180.000000,bottom
"Y1","16MHz","Crystal_SMD_3225-4Pin_3.2x2.5mm",-426.339500,-51.778250,0.000000,bottom
