Ref,Val,Package,PosX,PosY,Rot,Side
"SW_L1","MX-NoLED","MX-1U-NoLED",215.074500,-110.807500,0.000000,top
"SW_LALT1","MX-NoLED","MX-1.5U-NoLED",86.487000,-148.907500,0.000000,top
"SW_LBRAC1","MX-NoLED","MX-1U-NoLED",248.412000,-91.757500,0.000000,top
"SW_LCTR1","MX-NoLED","MX-1.5U-NoLED",34.099500,-148.907500,0.000000,top
"SW_LEFT1","MX-NoLED","MX-1U-NoLED",323.659500,-148.907500,0.000000,top
"SW_LMOD1","MX-NoLED","MX-1.25U-NoLED",60.293250,-148.907500,0.000000,top
"SW_LSH1","MX-NoLED","MX-2.25U-NoLED",41.243250,-129.857500,0.000000,top
"SW_M1","MX-NoLED","MX-1U-NoLED",186.499500,-129.857500,0.000000,top
"SW_MINUS1","MX-NoLED","MX-1U-NoLED",238.887000,-72.707500,0.000000,top
"SW_N1","MX-NoLED","MX-1U-NoLED",167.449500,-129.857500,0.000000,top
"SW_NUMLK1","MX-NoLED","MX-1U-NoLED",389.382000,-72.707500,0.000000,top
"SW_O1","MX-NoLED","MX-1U-NoLED",210.312000,-91.757500,0.000000,top
"SW_P1","MX-NoLED","MX-1U-NoLED",229.362000,-91.757500,0.000000,top
"SW_PAUSE1","MX-NoLED","MX-1U-NoLED",361.759500,-34.607500,90.000000,top
"SW_PERIOD1","MX-NoLED","MX-1U-NoLED",224.599500,-129.857500,0.000000,top
"SW_PGDN1","MX-NoLED","MX-1U-NoLED",361.759500,-91.757500,0.000000,top
"SW_PGUP1","MX-NoLED","MX-1U-NoLED",361.759500,-72.707500,0.000000,top
"SW_POW1","MX-NoLED","MX-1U-NoLED",446.532000,-34.607500,90.000000,top
"SW_PRSC1","MX-NoLED","MX-1U-NoLED",323.659500,-34.607500,90.000000,top
"SW_Q1","MX-NoLED","MX-1U-NoLED",57.912000,-91.757500,0.000000,top
"SW_R1","MX-NoLED","MX-1U-NoLED",115.062000,-91.757500,0.000000,top
"SW_RALT1","MX-NoLED","MX-1.5U-NoLED",238.887000,-148.907500,0.000000,top
"SW_RBRAC1","MX-NoLED","MX-1U-NoLED",267.462000,-91.757500,0.000000,top
"SW_RCTR1","MX-NoLED","MX-1.5U-NoLED",291.274500,-148.907500,0.000000,top
"SW_RIGHT1","MX-NoLED","MX-1U-NoLED",361.759500,-148.907500,0.000000,top
"SW_RMOD1","MX-NoLED","MX-1.25U-NoLED",265.080750,-148.907500,0.000000,top
"SW_RSH1","MX-NoLED","MX-2.75U-NoLED",279.368250,-129.857500,0.000000,top
"SW_S1","MX-NoLED","MX-1U-NoLED",81.724500,-110.807500,0.000000,top
"SW_SCLK1","MX-NoLED","MX-1U-NoLED",342.709500,-34.607500,90.000000,top
"SW_SLASH1","MX-NoLED","MX-1U-NoLED",243.649500,-129.857500,0.000000,top
"SW_SPACE1","MX-NoLED","MX-6.5U-ReversedStabilizers-NoLED",162.687000,-148.907500,0.000000,top
"SW_T1","MX-NoLED","MX-1U-NoLED",134.112000,-91.757500,0.000000,top
"SW_TAB1","MX-NoLED","MX-1.5U-NoLED",34.099500,-91.757500,0.000000,top
"SW_TICK1","MX-NoLED","MX-1U-NoLED",29.337000,-72.707500,0.000000,top
"SW_U1","MX-NoLED","MX-1U-NoLED",172.212000,-91.757500,0.000000,top
"SW_UP1","MX-NoLED","MX-1U-NoLED",342.709500,-129.857500,0.000000,top
"SW_V1","MX-NoLED","MX-1U-NoLED",129.349500,-129.857500,0.000000,top
"SW_W1","MX-NoLED","MX-1U-NoLED",76.962000,-91.757500,0.000000,top
"SW_X1","MX-NoLED","MX-1U-NoLED",91.249500,-129.857500,0.000000,top
"SW_Y1","MX-NoLED","MX-1U-NoLED",153.162000,-91.757500,0.000000,top
"SW_Z1","MX-NoLED","MX-1U-NoLED",72.199500,-129.857500,0.000000,top
